order_id,date_id,customer_id,store_id,product_id,quantity,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,profit,margin_pct
ORD015196,20251230,C02144,S10,P0011,1,3591.63,0,3591.63,0.0,3591.63,934.62,26.02
ORD015196,20251230,C02144,S10,P0012,1,4908.73,0,4908.73,0.0,4908.73,1260.92,25.69
ORD015197,20240323,C02144,S10,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD015198,20251214,C02144,S10,P0017,1,1607.48,0,1607.48,0.0,1607.48,581.86,36.2
ORD015198,20251214,C02144,S10,P0003,1,3328.98,0,3328.98,0.0,3328.98,975.27,29.3
ORD015198,20251214,C02144,S10,P0010,2,1590.3,0,3180.6,0.0,3180.6,1389.88,43.7
ORD015199,20240104,C02145,S04,P0006,1,477.0,5,477.0,23.85,453.15,134.28,29.63
ORD015200,20250502,C02145,S04,P0005,1,623.81,0,623.81,0.0,623.81,216.56,34.72
ORD015201,20240327,C02145,S04,P0010,1,1590.3,0,1590.3,0.0,1590.3,694.94,43.7
ORD015201,20240327,C02145,S04,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD015202,20251115,C02145,S04,P0004,1,1517.39,0,1517.39,0.0,1517.39,622.23,41.01
ORD015203,20251104,C02145,S04,P0005,1,623.81,0,623.81,0.0,623.81,216.56,34.72
ORD015203,20251104,C02145,S04,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD015203,20251104,C02145,S04,P0021,1,766.11,5,766.11,38.31,727.8,167.11,22.96
ORD015204,20250228,C02145,S04,P0016,1,764.06,0,764.06,0.0,764.06,239.27,31.32
ORD015205,20250227,C02145,S04,P0009,1,1860.78,5,1860.78,93.04,1767.74,680.85,38.52
ORD015205,20250227,C02145,S04,P0019,1,801.36,0,801.36,0.0,801.36,281.25,35.1
ORD015206,20251231,C02146,S06,P0009,1,1860.78,0,1860.78,0.0,1860.78,773.89,41.59
ORD015206,20251231,C02146,S06,P0004,1,1517.39,0,1517.39,0.0,1517.39,622.23,41.01
ORD015206,20251231,C02146,S06,P0020,1,931.98,5,931.98,46.6,885.38,366.38,41.38
ORD015207,20250722,C02146,S06,P0008,1,4597.53,10,4597.53,459.75,4137.78,1050.5,25.39
ORD015207,20250722,C02146,S06,P0020,2,931.98,5,1863.96,93.2,1770.76,732.76,41.38
ORD015207,20250722,C02146,S06,P0001,1,3435.35,0,3435.35,0.0,3435.35,1294.19,37.67
ORD015208,20241010,C02146,S06,P0016,1,764.06,5,764.06,38.2,725.86,201.07,27.7
ORD015208,20241010,C02146,S06,P0005,1,623.81,0,623.81,0.0,623.81,216.56,34.72
ORD015208,20241010,C02146,S06,P0002,1,12555.43,0,12555.43,0.0,12555.43,4504.71,35.88
ORD015209,20251025,C02146,S06,P0015,1,489.91,5,489.91,24.5,465.41,186.39,40.05
ORD015209,20251025,C02146,S06,P0004,1,1517.39,10,1517.39,151.74,1365.65,470.49,34.45
ORD015209,20251025,C02146,S06,P0005,1,623.81,0,623.81,0.0,623.81,216.56,34.72
ORD015210,20241211,C02147,S01,P0003,2,3328.98,0,6657.96,0.0,6657.96,1950.54,29.3
ORD015210,20241211,C02147,S01,P0001,1,3435.35,0,3435.35,0.0,3435.35,1294.19,37.67
ORD015210,20241211,C02147,S01,P0021,1,766.11,0,766.11,0.0,766.11,205.42,26.81
ORD015211,20251002,C02147,S01,P0021,2,766.11,5,1532.22,76.61,1455.61,334.23,22.96
ORD015211,20251002,C02147,S01,P0017,1,1607.48,0,1607.48,0.0,1607.48,581.86,36.2
ORD015211,20251002,C02147,S01,P0007,1,2115.17,0,2115.17,0.0,2115.17,932.18,44.07
ORD015212,20250327,C02147,S01,P0013,2,1448.2,10,2896.4,289.64,2606.76,545.46,20.92
ORD015212,20250327,C02147,S01,P0020,2,931.98,0,1863.96,0.0,1863.96,825.96,44.31
ORD015213,20240707,C02147,S01,P0009,1,1860.78,0,1860.78,0.0,1860.78,773.89,41.59
ORD015213,20240707,C02147,S01,P0010,1,1590.3,0,1590.3,0.0,1590.3,694.94,43.7
ORD015213,20240707,C02147,S01,P0001,2,3435.35,0,6870.7,0.0,6870.7,2588.38,37.67
ORD015214,20251018,C02147,S01,P0001,2,3435.35,0,6870.7,0.0,6870.7,2588.38,37.67
ORD015215,20250119,C02147,S01,P0007,2,2115.17,0,4230.34,0.0,4230.34,1864.36,44.07
ORD015215,20250119,C02147,S01,P0021,1,766.11,0,766.11,0.0,766.11,205.42,26.81
ORD015216,20250702,C02148,S07,P0005,1,623.81,0,623.81,0.0,623.81,216.56,34.72
ORD015217,20241231,C02148,S07,P0010,1,1590.3,0,1590.3,0.0,1590.3,694.94,43.7
ORD015217,20241231,C02148,S07,P0022,2,2417.48,10,4834.96,483.5,4351.46,1442.0,33.14
ORD015217,20241231,C02148,S07,P0002,1,12555.43,0,12555.43,0.0,12555.43,4504.71,35.88
ORD015218,20250709,C02148,S07,P0021,1,766.11,15,766.11,114.92,651.19,90.5,13.9
ORD015218,20250709,C02148,S07,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD015218,20250709,C02148,S07,P0016,1,764.06,0,764.06,0.0,764.06,239.27,31.32
ORD015219,20251002,C02148,S07,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD015219,20251002,C02148,S07,P0023,1,445.07,0,445.07,0.0,445.07,141.31,31.75
ORD015220,20250325,C02148,S07,P0002,1,12555.43,0,12555.43,0.0,12555.43,4504.71,35.88
ORD015220,20250325,C02148,S07,P0001,1,3435.35,0,3435.35,0.0,3435.35,1294.19,37.67
ORD015221,20241208,C02148,S07,P0019,2,801.36,0,1602.72,0.0,1602.72,562.5,35.1
ORD015222,20250715,C02148,S07,P0019,1,801.36,0,801.36,0.0,801.36,281.25,35.1
ORD015222,20250715,C02148,S07,P0009,2,1860.78,0,3721.56,0.0,3721.56,1547.78,41.59
ORD015223,20251224,C02148,S07,P0021,1,766.11,0,766.11,0.0,766.11,205.42,26.81
ORD015224,20240605,C02148,S07,P0012,1,4908.73,0,4908.73,0.0,4908.73,1260.92,25.69
ORD015224,20240605,C02148,S07,P0001,3,3435.35,0,10306.05,0.0,10306.05,3882.57,37.67
ORD015224,20240605,C02148,S07,P0023,1,445.07,0,445.07,0.0,445.07,141.31,31.75
ORD015224,20240605,C02148,S07,P0006,1,477.0,20,477.0,95.4,381.6,62.73,16.44
ORD015225,20251202,C02148,S07,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD015226,20251008,C02148,S07,P0003,1,3328.98,5,3328.98,166.45,3162.53,808.82,25.58
ORD015226,20251008,C02148,S07,P0018,2,585.14,5,1170.28,58.51,1111.77,439.55,39.54
ORD015227,20240804,C02148,S07,P0005,1,623.81,10,623.81,62.38,561.43,154.18,27.46
ORD015227,20240804,C02148,S07,P0016,1,764.06,0,764.06,0.0,764.06,239.27,31.32
ORD015228,20240402,C02149,S03,P0009,1,1860.78,5,1860.78,93.04,1767.74,680.85,38.52
ORD015229,20251120,C02149,S03,P0007,2,2115.17,0,4230.34,0.0,4230.34,1864.36,44.07
ORD015230,20240303,C02149,S03,P0011,3,3591.63,0,10774.89,0.0,10774.89,2803.86,26.02
ORD015230,20240303,C02149,S03,P0008,1,4597.53,0,4597.53,0.0,4597.53,1510.25,32.85
ORD015230,20240303,C02149,S03,P0007,3,2115.17,0,6345.51,0.0,6345.51,2796.54,44.07
ORD015230,20240303,C02149,S03,P0004,1,1517.39,5,1517.39,75.87,1441.52,546.36,37.9
ORD015231,20241109,C02149,S03,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD015232,20250504,C02149,S03,P0013,1,1448.2,0,1448.2,0.0,1448.2,417.55,28.83
ORD015232,20250504,C02149,S03,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD015233,20250328,C02150,S04,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD015233,20250328,C02150,S04,P0014,1,668.87,5,668.87,33.44,635.43,226.8,35.69
ORD015234,20240506,C02150,S04,P0002,1,12555.43,0,12555.43,0.0,12555.43,4504.71,35.88
ORD015234,20240506,C02150,S04,P0012,1,4908.73,0,4908.73,0.0,4908.73,1260.92,25.69
ORD015235,20240823,C02151,S08,P0023,1,445.07,0,445.07,0.0,445.07,141.31,31.75
ORD015236,20240314,C02153,S04,P0010,1,1590.3,0,1590.3,0.0,1590.3,694.94,43.7
ORD015236,20240314,C02153,S04,P0017,2,1607.48,10,3214.96,321.5,2893.46,842.22,29.11
ORD015236,20240314,C02153,S04,P0011,1,3591.63,15,3591.63,538.74,3052.89,395.88,12.97
ORD015237,20251126,C02153,S04,P0014,2,668.87,5,1337.74,66.89,1270.85,453.59,35.69
ORD015238,20250203,C02154,S08,P0022,1,2417.48,5,2417.48,120.87,2296.61,841.88,36.66
ORD015239,20240208,C02154,S08,P0006,2,477.0,0,954.0,0.0,954.0,316.26,33.15
ORD015240,20240616,C02154,S08,P0019,1,801.36,0,801.36,0.0,801.36,281.25,35.1
ORD015241,20251018,C02154,S08,P0011,1,3591.63,0,3591.63,0.0,3591.63,934.62,26.02
ORD015241,20251018,C02154,S08,P0020,3,931.98,0,2795.94,0.0,2795.94,1238.94,44.31
ORD015241,20251018,C02154,S08,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD015242,20241118,C02154,S08,P0005,2,623.81,0,1247.62,0.0,1247.62,433.12,34.72
ORD015242,20241118,C02154,S08,P0023,3,445.07,0,1335.21,0.0,1335.21,423.93,31.75
ORD015243,20250927,C02154,S08,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD015244,20240921,C02154,S08,P0021,1,766.11,0,766.11,0.0,766.11,205.42,26.81
ORD015244,20240921,C02154,S08,P0022,1,2417.48,0,2417.48,0.0,2417.48,962.75,39.82
ORD015245,20241215,C02154,S08,P0003,1,3328.98,20,3328.98,665.8,2663.18,309.47,11.62
ORD015245,20241215,C02154,S08,P0023,1,445.07,15,445.07,66.76,378.31,74.55,19.71
ORD015246,20250410,C02155,S01,P0013,2,1448.2,0,2896.4,0.0,2896.4,835.1,28.83
ORD015246,20250410,C02155,S01,P0019,2,801.36,0,1602.72,0.0,1602.72,562.5,35.1
ORD015246,20250410,C02155,S01,P0003,3,3328.98,0,9986.94,0.0,9986.94,2925.81,29.3
ORD015246,20250410,C02155,S01,P0007,2,2115.17,0,4230.34,0.0,4230.34,1864.36,44.07
ORD015247,20241210,C02155,S01,P0001,2,3435.35,20,6870.7,1374.14,5496.56,1214.24,22.09
ORD015248,20241014,C02155,S01,P0001,2,3435.35,0,6870.7,0.0,6870.7,2588.38,37.67
ORD015249,20250717,C02155,S01,P0011,1,3591.63,0,3591.63,0.0,3591.63,934.62,26.02
ORD015249,20250717,C02155,S01,P0013,1,1448.2,0,1448.2,0.0,1448.2,417.55,28.83
ORD015249,20250717,C02155,S01,P0018,1,585.14,20,585.14,117.03,468.11,132.0,28.2
ORD015249,20250717,C02155,S01,P0017,1,1607.48,5,1607.48,80.37,1527.11,501.49,32.84
ORD015250,20240728,C02155,S01,P0006,3,477.0,0,1431.0,0.0,1431.0,474.39,33.15
ORD015250,20240728,C02155,S01,P0023,1,445.07,0,445.07,0.0,445.07,141.31,31.75
ORD015250,20240728,C02155,S01,P0019,1,801.36,5,801.36,40.07,761.29,241.18,31.68
ORD015251,20251228,C02156,S08,P0016,1,764.06,0,764.06,0.0,764.06,239.27,31.32
ORD015252,20241228,C02156,S08,P0005,1,623.81,10,623.81,62.38,561.43,154.18,27.46
ORD015252,20241228,C02156,S08,P0017,1,1607.48,10,1607.48,160.75,1446.73,421.11,29.11
ORD015252,20241228,C02156,S08,P0008,2,4597.53,5,9195.06,459.75,8735.31,2560.75,29.31
ORD015253,20240610,C02156,S08,P0005,1,623.81,0,623.81,0.0,623.81,216.56,34.72
ORD015254,20241229,C02157,S06,P0017,1,1607.48,20,1607.48,321.5,1285.98,260.36,20.25
ORD015255,20251024,C02158,S04,P0011,3,3591.63,0,10774.89,0.0,10774.89,2803.86,26.02
ORD015255,20251024,C02158,S04,P0001,1,3435.35,0,3435.35,0.0,3435.35,1294.19,37.67
ORD015255,20251024,C02158,S04,P0004,2,1517.39,0,3034.78,0.0,3034.78,1244.46,41.01
ORD015256,20250603,C02158,S04,P0012,1,4908.73,0,4908.73,0.0,4908.73,1260.92,25.69
ORD015257,20240727,C02158,S04,P0019,2,801.36,5,1602.72,80.14,1522.58,482.36,31.68
ORD015258,20241022,C02158,S04,P0018,1,585.14,5,585.14,29.26,555.88,219.77,39.54
ORD015259,20250905,C02158,S04,P0007,1,2115.17,0,2115.17,0.0,2115.17,932.18,44.07
ORD015259,20250905,C02158,S04,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD015260,20251016,C02158,S04,P0011,2,3591.63,0,7183.26,0.0,7183.26,1869.24,26.02
ORD015260,20251016,C02158,S04,P0013,1,1448.2,5,1448.2,72.41,1375.79,345.14,25.09
ORD015260,20251016,C02158,S04,P0020,3,931.98,0,2795.94,0.0,2795.94,1238.94,44.31
ORD015261,20250712,C02158,S04,P0021,1,766.11,20,766.11,153.22,612.89,52.2,8.52
ORD015262,20241209,C02158,S04,P0011,1,3591.63,0,3591.63,0.0,3591.63,934.62,26.02
ORD015263,20251113,C02158,S04,P0005,2,623.81,10,1247.62,124.76,1122.86,308.36,27.46
ORD015263,20251113,C02158,S04,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD015264,20251109,C02158,S04,P0022,1,2417.48,0,2417.48,0.0,2417.48,962.75,39.82
ORD015265,20240830,C02158,S04,P0011,1,3591.63,0,3591.63,0.0,3591.63,934.62,26.02
ORD015265,20240830,C02158,S04,P0021,1,766.11,5,766.11,38.31,727.8,167.11,22.96
ORD015265,20240830,C02158,S04,P0010,1,1590.3,5,1590.3,79.52,1510.78,615.42,40.74
ORD015266,20240705,C02158,S04,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD015267,20251117,C02158,S04,P0005,1,623.81,0,623.81,0.0,623.81,216.56,34.72
ORD015267,20251117,C02158,S04,P0010,1,1590.3,0,1590.3,0.0,1590.3,694.94,43.7
ORD015267,20251117,C02158,S04,P0004,1,1517.39,0,1517.39,0.0,1517.39,622.23,41.01
ORD015268,20241116,C02158,S04,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD015269,20250926,C02158,S04,P0013,1,1448.2,0,1448.2,0.0,1448.2,417.55,28.83
ORD015270,20240709,C02159,S08,P0009,1,1860.78,0,1860.78,0.0,1860.78,773.89,41.59
ORD015271,20241028,C02159,S08,P0008,1,4597.53,0,4597.53,0.0,4597.53,1510.25,32.85
ORD015272,20250329,C02159,S08,P0022,1,2417.48,0,2417.48,0.0,2417.48,962.75,39.82
ORD015273,20240903,C02159,S08,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD015273,20240903,C02159,S08,P0012,1,4908.73,0,4908.73,0.0,4908.73,1260.92,25.69
ORD015274,20241122,C02159,S08,P0007,2,2115.17,10,4230.34,423.03,3807.31,1441.33,37.86
ORD015275,20240513,C02159,S08,P0008,2,4597.53,0,9195.06,0.0,9195.06,3020.5,32.85
ORD015276,20250811,C02160,S08,P0011,1,3591.63,0,3591.63,0.0,3591.63,934.62,26.02
ORD015277,20240606,C02160,S08,P0013,1,1448.2,5,1448.2,72.41,1375.79,345.14,25.09
ORD015277,20240606,C02160,S08,P0023,1,445.07,0,445.07,0.0,445.07,141.31,31.75
ORD015277,20240606,C02160,S08,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD015278,20240312,C02160,S08,P0001,2,3435.35,10,6870.7,687.07,6183.63,1901.31,30.75
ORD015279,20251121,C02160,S08,P0001,1,3435.35,10,3435.35,343.54,3091.81,950.65,30.75
ORD015279,20251121,C02160,S08,P0008,1,4597.53,0,4597.53,0.0,4597.53,1510.25,32.85
ORD015280,20240823,C02161,S03,P0008,1,4597.53,0,4597.53,0.0,4597.53,1510.25,32.85
ORD015280,20240823,C02161,S03,P0009,2,1860.78,0,3721.56,0.0,3721.56,1547.78,41.59
ORD015281,20241213,C02161,S03,P0003,2,3328.98,0,6657.96,0.0,6657.96,1950.54,29.3
ORD015282,20251224,C02162,S07,P0017,1,1607.48,0,1607.48,0.0,1607.48,581.86,36.2
ORD015282,20251224,C02162,S07,P0023,1,445.07,0,445.07,0.0,445.07,141.31,31.75
ORD015283,20250304,C02162,S07,P0004,1,1517.39,10,1517.39,151.74,1365.65,470.49,34.45
ORD015283,20250304,C02162,S07,P0013,1,1448.2,10,1448.2,144.82,1303.38,272.73,20.92
ORD015283,20250304,C02162,S07,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD015283,20250304,C02162,S07,P0001,1,3435.35,0,3435.35,0.0,3435.35,1294.19,37.67
ORD015284,20251014,C02162,S07,P0007,2,2115.17,10,4230.34,423.03,3807.31,1441.33,37.86
ORD015285,20241026,C02162,S07,P0003,2,3328.98,0,6657.96,0.0,6657.96,1950.54,29.3
ORD015286,20251127,C02162,S07,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD015287,20251110,C02162,S07,P0018,1,585.14,5,585.14,29.26,555.88,219.77,39.54
ORD015287,20251110,C02162,S07,P0007,1,2115.17,0,2115.17,0.0,2115.17,932.18,44.07
ORD015287,20251110,C02162,S07,P0023,2,445.07,0,890.14,0.0,890.14,282.62,31.75
ORD015288,20251221,C02162,S07,P0017,1,1607.48,0,1607.48,0.0,1607.48,581.86,36.2
ORD015288,20251221,C02162,S07,P0004,1,1517.39,0,1517.39,0.0,1517.39,622.23,41.01
ORD015289,20251130,C02162,S07,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD015290,20250711,C02162,S07,P0016,1,764.06,20,764.06,152.81,611.25,86.46,14.14
ORD015290,20250711,C02162,S07,P0009,1,1860.78,0,1860.78,0.0,1860.78,773.89,41.59
ORD015290,20250711,C02162,S07,P0010,2,1590.3,0,3180.6,0.0,3180.6,1389.88,43.7
ORD015291,20240728,C02162,S07,P0009,1,1860.78,5,1860.78,93.04,1767.74,680.85,38.52
ORD015291,20240728,C02162,S07,P0013,1,1448.2,0,1448.2,0.0,1448.2,417.55,28.83
ORD015291,20240728,C02162,S07,P0008,1,4597.53,0,4597.53,0.0,4597.53,1510.25,32.85
ORD015291,20240728,C02162,S07,P0019,1,801.36,20,801.36,160.27,641.09,120.98,18.87
ORD015292,20240510,C02163,S01,P0005,1,623.81,0,623.81,0.0,623.81,216.56,34.72
ORD015292,20240510,C02163,S01,P0017,1,1607.48,0,1607.48,0.0,1607.48,581.86,36.2
ORD015292,20240510,C02163,S01,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD015293,20250507,C02164,S08,P0004,1,1517.39,0,1517.39,0.0,1517.39,622.23,41.01
ORD015294,20240307,C02164,S08,P0010,3,1590.3,0,4770.9,0.0,4770.9,2084.82,43.7
ORD015295,20240303,C02164,S08,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD015296,20251028,C02164,S08,P0011,2,3591.63,0,7183.26,0.0,7183.26,1869.24,26.02
ORD015297,20250419,C02164,S08,P0022,1,2417.48,0,2417.48,0.0,2417.48,962.75,39.82
ORD015298,20241221,C02164,S08,P0007,3,2115.17,20,6345.51,1269.1,5076.41,1527.44,30.09
ORD015298,20241221,C02164,S08,P0001,1,3435.35,20,3435.35,687.07,2748.28,607.12,22.09
ORD015298,20241221,C02164,S08,P0021,1,766.11,5,766.11,38.31,727.8,167.11,22.96
ORD015299,20250307,C02164,S08,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD015299,20250307,C02164,S08,P0004,2,1517.39,10,3034.78,303.48,2731.3,940.98,34.45
ORD015299,20250307,C02164,S08,P0007,2,2115.17,5,4230.34,211.52,4018.82,1652.84,41.13
ORD015300,20251217,C02164,S08,P0015,1,489.91,0,489.91,0.0,489.91,210.89,43.05
ORD015301,20240811,C02164,S08,P0002,1,12555.43,5,12555.43,627.77,11927.66,3876.94,32.5
ORD015301,20240811,C02164,S08,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD015302,20240403,C02165,S06,P0003,2,3328.98,0,6657.96,0.0,6657.96,1950.54,29.3
ORD015302,20240403,C02165,S06,P0007,2,2115.17,0,4230.34,0.0,4230.34,1864.36,44.07
ORD015303,20240122,C02165,S06,P0023,1,445.07,0,445.07,0.0,445.07,141.31,31.75
ORD015304,20250705,C02165,S06,P0015,1,489.91,5,489.91,24.5,465.41,186.39,40.05
ORD015304,20250705,C02165,S06,P0010,3,1590.3,0,4770.9,0.0,4770.9,2084.82,43.7
ORD015305,20250704,C02165,S06,P0023,1,445.07,0,445.07,0.0,445.07,141.31,31.75
ORD015305,20250704,C02165,S06,P0011,1,3591.63,15,3591.63,538.74,3052.89,395.88,12.97
ORD015306,20251002,C02165,S06,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD015307,20250116,C02165,S06,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD015308,20240525,C02165,S06,P0016,1,764.06,10,764.06,76.41,687.65,162.86,23.68
ORD015308,20240525,C02165,S06,P0015,1,489.91,0,489.91,0.0,489.91,210.89,43.05
ORD015309,20241007,C02165,S06,P0008,1,4597.53,10,4597.53,459.75,4137.78,1050.5,25.39
ORD015310,20250410,C02165,S06,P0009,1,1860.78,0,1860.78,0.0,1860.78,773.89,41.59
ORD015311,20251026,C02165,S06,P0020,2,931.98,0,1863.96,0.0,1863.96,825.96,44.31
ORD015312,20250411,C02165,S06,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD015313,20250511,C02165,S06,P0023,1,445.07,0,445.07,0.0,445.07,141.31,31.75
ORD015314,20240119,C02165,S06,P0016,1,764.06,0,764.06,0.0,764.06,239.27,31.32
ORD015314,20240119,C02165,S06,P0022,1,2417.48,0,2417.48,0.0,2417.48,962.75,39.82
ORD015314,20240119,C02165,S06,P0004,2,1517.39,10,3034.78,303.48,2731.3,940.98,34.45
ORD015315,20250303,C02165,S06,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD015315,20250303,C02165,S06,P0011,1,3591.63,5,3591.63,179.58,3412.05,755.04,22.13
ORD015315,20250303,C02165,S06,P0019,2,801.36,0,1602.72,0.0,1602.72,562.5,35.1
ORD015316,20251222,C02166,S01,P0002,1,12555.43,0,12555.43,0.0,12555.43,4504.71,35.88
ORD015316,20251222,C02166,S01,P0013,2,1448.2,0,2896.4,0.0,2896.4,835.1,28.83
ORD015317,20241010,C02166,S01,P0012,1,4908.73,10,4908.73,490.87,4417.86,770.05,17.43
ORD015318,20240706,C02166,S01,P0017,2,1607.48,0,3214.96,0.0,3214.96,1163.72,36.2
ORD015319,20241112,C02166,S01,P0017,1,1607.48,0,1607.48,0.0,1607.48,581.86,36.2
ORD015319,20241112,C02166,S01,P0013,1,1448.2,0,1448.2,0.0,1448.2,417.55,28.83
ORD015320,20241031,C02167,S06,P0016,1,764.06,0,764.06,0.0,764.06,239.27,31.32
ORD015320,20241031,C02167,S06,P0008,1,4597.53,10,4597.53,459.75,4137.78,1050.5,25.39
ORD015321,20251019,C02167,S06,P0004,1,1517.39,0,1517.39,0.0,1517.39,622.23,41.01
ORD015322,20240719,C02167,S06,P0021,1,766.11,0,766.11,0.0,766.11,205.42,26.81
ORD015322,20240719,C02167,S06,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD015322,20240719,C02167,S06,P0005,1,623.81,10,623.81,62.38,561.43,154.18,27.46
ORD015323,20241112,C02168,S05,P0016,1,764.06,0,764.06,0.0,764.06,239.27,31.32
ORD015324,20251119,C02168,S05,P0009,1,1860.78,0,1860.78,0.0,1860.78,773.89,41.59
ORD015324,20251119,C02168,S05,P0019,1,801.36,10,801.36,80.14,721.22,201.11,27.88
ORD015324,20251119,C02168,S05,P0008,1,4597.53,5,4597.53,229.88,4367.65,1280.37,29.31
ORD015324,20251119,C02168,S05,P0001,2,3435.35,20,6870.7,1374.14,5496.56,1214.24,22.09
ORD015325,20240818,C02168,S05,P0014,2,668.87,0,1337.74,0.0,1337.74,520.48,38.91
ORD015326,20250124,C02168,S05,P0004,1,1517.39,0,1517.39,0.0,1517.39,622.23,41.01
ORD015327,20250127,C02168,S05,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD015328,20240414,C02168,S05,P0008,1,4597.53,0,4597.53,0.0,4597.53,1510.25,32.85
ORD015329,20250320,C02168,S05,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD015329,20250320,C02168,S05,P0017,1,1607.48,5,1607.48,80.37,1527.11,501.49,32.84
ORD015329,20250320,C02168,S05,P0008,1,4597.53,0,4597.53,0.0,4597.53,1510.25,32.85
ORD015330,20241014,C02168,S05,P0012,1,4908.73,0,4908.73,0.0,4908.73,1260.92,25.69
ORD015330,20241014,C02168,S05,P0002,1,12555.43,5,12555.43,627.77,11927.66,3876.94,32.5
ORD015331,20250821,C02168,S05,P0018,2,585.14,5,1170.28,58.51,1111.77,439.55,39.54
ORD015332,20240424,C02168,S05,P0015,1,489.91,5,489.91,24.5,465.41,186.39,40.05
ORD015333,20240607,C02168,S05,P0001,1,3435.35,0,3435.35,0.0,3435.35,1294.19,37.67
ORD015334,20251222,C02168,S05,P0001,1,3435.35,5,3435.35,171.77,3263.58,1122.42,34.39
ORD015335,20241024,C02168,S05,P0005,1,623.81,0,623.81,0.0,623.81,216.56,34.72
ORD015336,20250906,C02168,S05,P0023,3,445.07,5,1335.21,66.76,1268.45,357.17,28.16
ORD015336,20250906,C02168,S05,P0008,1,4597.53,15,4597.53,689.63,3907.9,820.62,21.0
ORD015337,20251006,C02168,S05,P0009,1,1860.78,15,1860.78,279.12,1581.66,494.77,31.28
ORD015337,20251006,C02168,S05,P0002,1,12555.43,0,12555.43,0.0,12555.43,4504.71,35.88
ORD015338,20251121,C02168,S05,P0007,2,2115.17,0,4230.34,0.0,4230.34,1864.36,44.07
ORD015339,20250222,C02168,S05,P0010,1,1590.3,0,1590.3,0.0,1590.3,694.94,43.7
ORD015340,20250307,C02168,S05,P0022,1,2417.48,0,2417.48,0.0,2417.48,962.75,39.82
ORD015340,20250307,C02168,S05,P0010,1,1590.3,20,1590.3,318.06,1272.24,376.88,29.62
ORD015340,20250307,C02168,S05,P0009,1,1860.78,0,1860.78,0.0,1860.78,773.89,41.59
ORD015340,20250307,C02168,S05,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD015341,20240122,C02168,S05,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD015342,20241126,C02168,S05,P0004,3,1517.39,0,4552.17,0.0,4552.17,1866.69,41.01
ORD015342,20241126,C02168,S05,P0002,1,12555.43,0,12555.43,0.0,12555.43,4504.71,35.88
ORD015343,20240415,C02168,S05,P0018,2,585.14,0,1170.28,0.0,1170.28,498.06,42.56
ORD015344,20240616,C02168,S05,P0004,1,1517.39,0,1517.39,0.0,1517.39,622.23,41.01
ORD015344,20240616,C02168,S05,P0007,1,2115.17,0,2115.17,0.0,2115.17,932.18,44.07
ORD015345,20250210,C02168,S05,P0021,2,766.11,0,1532.22,0.0,1532.22,410.84,26.81
ORD015345,20250210,C02168,S05,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD015346,20241025,C02168,S05,P0018,1,585.14,15,585.14,87.77,497.37,161.26,32.42
ORD015347,20250309,C02168,S05,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD015347,20250309,C02168,S05,P0002,1,12555.43,5,12555.43,627.77,11927.66,3876.94,32.5
